id,blueprint_id,entity_type,entity_schema,data,version,created_at,created_by,intent
07a0f733-9cd3-422f-a2d9-9a7ff7ef0b8d,4c57c1a9-4a89-441e-b6a5-79c521be9187,tasks,blueprint,"{""id"": ""4c57c1a9-4a89-441e-b6a5-79c521be9187"", ""name"": ""Tasks"", ""intent"": null, ""version"": 3, ""metadata"": {""changes"": [""simplified the tasks process""], ""compiled_at"": null, ""last_sync_update"": ""2025-11-08T00:00:00Z"", ""replaces_version"": 1}, ""is_active"": false, ""created_at"": ""2025-11-08T17:49:53.065931+00:00"", ""created_by"": ""6ba504d2-65b7-4018-b8a1-323dd686996c"", ""definition"": {""name"": ""Tasks"", ""metrics"": {""stage_metrics"": [{""key"": ""avg_time_in_stage"", ""name"": ""Average Time in Stage"", ""unit"": ""hours"", ""group_by"": [""task_category""], ""per_stage"": true, ""calculation"": ""AVG(stage_exited_at - stage_entered_at)""}, {""key"": ""stage_entry_count"", ""name"": ""Tasks Entering Stage"", ""unit"": ""count"", ""group_by"": [""task_category""], ""per_stage"": true, ""calculation"": ""COUNT(DISTINCT entity_id)""}], ""entity_metrics"": [{""key"": ""avg_completion_time"", ""name"": ""Average Task Duration"", ""unit"": ""hours"", ""group_by"": [""task_category""], ""calculation"": ""AVG(completed_at - created_at)""}, {""key"": ""success_rate"", ""name"": ""Task Success Rate"", ""unit"": ""percentage"", ""group_by"": [""task_category""], ""calculation"": ""(COUNT(stage_id = 'Completed') / COUNT(*)) * 100""}, {""key"": ""failure_rate"", ""name"": ""Task Failure Rate"", ""unit"": ""percentage"", ""group_by"": [""task_category""], ""calculation"": ""(COUNT(stage_id IN ('Failed', 'No_Contact')) / COUNT(*)) * 100""}], ""category_specific_metrics"": {""work_order"": [{""key"": ""on_time_completion_rate"", ""name"": ""On-Time Completion Rate"", ""unit"": ""percentage"", ""calculation"": ""(COUNT(completed_at <= event_end_at) / COUNT(stage_id = 'Completed')) * 100""}, {""key"": ""scheduling_efficiency"", ""name"": ""Scheduling Efficiency"", ""unit"": ""hours"", ""calculation"": ""AVG(event_start_at - created_at)""}], ""crm_activity"": [{""key"": ""contact_success_rate"", ""name"": ""Contact Success Rate"", ""unit"": ""percentage"", ""calculation"": ""(COUNT(stage_id = 'Completed') / (COUNT(stage_id = 'Completed') + COUNT(stage_id = 'No_Contact'))) * 100""}, {""key"": ""response_time"", ""name"": ""Average Response Time"", ""unit"": ""hours"", ""calculation"": ""AVG(in_progress_entered_at - created_at)""}], ""project_task"": [{""key"": ""blocked_rate"", ""name"": ""Blocked Task Rate"", ""unit"": ""percentage"", ""calculation"": ""(COUNT(stage_id = 'Blocked') / COUNT(*)) * 100""}, {""key"": ""completion_rate"", ""name"": ""Project Completion Rate"", ""unit"": ""percentage"", ""calculation"": ""(COUNT(stage_id = 'Completed') / COUNT(*)) * 100""}], ""preventive_maintenance"": [{""key"": ""compliance_rate"", ""name"": ""Maintenance Compliance Rate"", ""unit"": ""percentage"", ""calculation"": ""(COUNT(stage_id = 'Completed') / COUNT(*)) * 100""}, {""key"": ""avg_maintenance_time"", ""name"": ""Average Maintenance Duration"", ""unit"": ""hours"", ""calculation"": ""AVG(completed_at - event_start_at)""}]}}, ""version"": 1, ""lifecycle"": {""stages"": [{""id"": ""ToDo"", ""name"": ""To Do"", ""raci"": {""informed"": [], ""consulted"": [], ""accountable"": ""assignee_id.manager_id"", ""responsible"": ""assignee_id""}, ""category"": ""NEW"", ""sequence"": 1, ""description"": ""Task created, ready to start"", ""time_estimates"": {""pert_expected"": 0.35, ""optimistic_hours"": 0.1, ""most_likely_hours"": 0.25, ""pessimistic_hours"": 1, ""aspirational_hours"": 0.25}, ""applies_to_categories"": [""*""]}, {""id"": ""Scheduled"", ""name"": ""Scheduled"", ""raci"": {""informed"": [""assignee_id.manager_id""], ""consulted"": [""account_id.contact_id""], ""accountable"": ""assignee_id"", ""responsible"": ""assignee_id""}, ""category"": ""IN_PROGRESS"", ""sequence"": 2, ""description"": ""Date/time scheduled with customer"", ""time_estimates"": {""pert_expected"": 29, ""optimistic_hours"": 2, ""most_likely_hours"": 24, ""pessimistic_hours"": 72, ""aspirational_hours"": 24}, ""required_fields"": [""event_start_at"", ""event_end_at""], ""applies_to_categories"": [""work_order"", ""preventive_maintenance""]}, {""id"": ""In_Progress"", ""name"": ""In Progress"", ""raci"": {""informed"": [""assignee_id.manager_id""], ""consulted"": [], ""accountable"": ""assignee_id"", ""responsible"": ""assignee_id""}, ""category"": ""IN_PROGRESS"", ""sequence"": 3, ""description"": ""Actively working on task"", ""time_estimates"": {""pert_expected"": 2.75, ""optimistic_hours"": 0.5, ""most_likely_hours"": 2, ""pessimistic_hours"": 8, ""aspirational_hours"": 2}, ""applies_to_categories"": [""*""]}, {""id"": ""On_Hold"", ""name"": ""On Hold"", ""raci"": {""informed"": [], ""consulted"": [], ""accountable"": ""assignee_id.manager_id"", ""responsible"": ""assignee_id""}, ""category"": ""IN_PROGRESS"", ""sequence"": 4, ""description"": ""Temporarily paused"", ""applies_to_categories"": [""*""]}, {""id"": ""Blocked"", ""name"": ""Blocked"", ""raci"": {""informed"": [""assignee_id.manager_id""], ""consulted"": [], ""accountable"": ""assignee_id.manager_id"", ""responsible"": ""assignee_id""}, ""category"": ""BOTTLE_NECK"", ""sequence"": 5, ""description"": ""Waiting on dependency or external factor"", ""applies_to_categories"": [""*""]}, {""id"": ""Completed"", ""name"": ""Completed"", ""raci"": {""informed"": [""assignee_id.manager_id""], ""consulted"": [], ""accountable"": ""assignee_id"", ""responsible"": ""assignee_id""}, ""category"": ""CLOSED_WON"", ""sequence"": 6, ""description"": ""Task successfully finished"", ""applies_to_categories"": [""*""]}, {""id"": ""No_Contact"", ""name"": ""No Contact"", ""raci"": {""informed"": [""assignee_id.manager_id""], ""consulted"": [], ""accountable"": ""assignee_id"", ""responsible"": ""assignee_id""}, ""category"": ""CLOSED_LOST"", ""sequence"": 7, ""description"": ""Unable to reach customer after multiple attempts"", ""applies_to_categories"": [""crm_activity""]}, {""id"": ""Failed"", ""name"": ""Failed"", ""raci"": {""informed"": [""account_id.contact_id""], ""consulted"": [], ""accountable"": ""assignee_id.manager_id"", ""responsible"": ""assignee_id""}, ""category"": ""CLOSED_LOST"", ""sequence"": 8, ""description"": ""Attempted but unsuccessful"", ""applies_to_categories"": [""work_order"", ""preventive_maintenance""]}, {""id"": ""Cancelled"", ""name"": ""Cancelled"", ""raci"": {""informed"": [], ""consulted"": [], ""accountable"": ""assignee_id.manager_id"", ""responsible"": ""assignee_id""}, ""category"": ""CANCELLED"", ""sequence"": 9, ""description"": ""Task cancelled"", ""applies_to_categories"": [""*""]}], ""start_stage"": ""ToDo"", ""transitions"": [{""to"": ""Scheduled"", ""from"": ""ToDo"", ""label"": ""Schedule"", ""trigger"": ""manual"", ""applies_to_categories"": [""work_order"", ""preventive_maintenance""]}, {""to"": ""In_Progress"", ""from"": [""ToDo"", ""Scheduled""], ""label"": ""Start Work"", ""trigger"": ""manual"", ""applies_to_categories"": [""*""]}, {""to"": ""Completed"", ""from"": [""In_Progress"", ""Scheduled""], ""label"": ""Complete"", ""trigger"": ""manual"", ""applies_to_categories"": [""*""]}, {""to"": ""No_Contact"", ""from"": ""In_Progress"", ""label"": ""Mark No Contact"", ""trigger"": ""manual"", ""applies_to_categories"": [""crm_activity""]}, {""to"": ""Failed"", ""from"": ""In_Progress"", ""label"": ""Mark Failed"", ""trigger"": ""manual"", ""applies_to_categories"": [""work_order"", ""preventive_maintenance""]}, {""to"": ""On_Hold"", ""from"": [""ToDo"", ""Scheduled"", ""In_Progress""], ""label"": ""Put on Hold"", ""trigger"": ""manual"", ""applies_to_categories"": [""*""]}, {""to"": ""Blocked"", ""from"": [""ToDo"", ""Scheduled"", ""In_Progress""], ""label"": ""Mark Blocked"", ""trigger"": ""manual"", ""applies_to_categories"": [""*""]}, {""to"": ""In_Progress"", ""from"": [""On_Hold"", ""Blocked""], ""label"": ""Resume"", ""trigger"": ""manual"", ""applies_to_categories"": [""*""]}, {""to"": ""Cancelled"", ""from"": [""ToDo"", ""Scheduled"", ""In_Progress"", ""On_Hold"", ""Blocked""], ""label"": ""Cancel"", ""trigger"": ""manual"", ""applies_to_categories"": [""*""]}]}, ""sla_rules"": [{""id"": ""TASK_OVERDUE"", ""name"": ""Task Overdue"", ""action"": {""name"": ""Notify Overdue Task"", ""type"": ""send_notification"", ""config"": {""subject"": ""Task Overdue: {{entity.display_id}}"", ""recipients"": {""to"": {""sources"": [{""id"": ""{{entity.assignee_id}}"", ""type"": ""user""}, {""id"": ""{{entity.assignee_id.manager_id}}"", ""type"": ""user""}]}}, ""template_id"": ""TASK_OVERDUE""}, ""priority"": 10}, ""conditions"": {""type"": ""AND"", ""rules"": [{""field"": ""entity.event_end_at"", ""value"": ""NOW()"", ""operator"": ""less_than""}, {""field"": ""entity.event_end_at"", ""operator"": ""is_not_null""}, {""field"": ""entity.stage_id"", ""value"": ""Completed"", ""operator"": ""not_equals""}]}, ""description"": ""Alert if task not completed by scheduled end time"", ""check_frequency"": ""*/15 * * * *"", ""monitored_stages"": [""Scheduled"", ""In_Progress""], ""time_threshold_hours"": 1, ""applies_to_categories"": [""work_order"", ""preventive_maintenance""]}], ""automations"": {""on_stage_entry"": {""Completed"": {""actions"": [{""name"": ""Create Service Report"", ""config"": {""payload"": {""name"": ""Service Report for {{entity.parent_entity_id.display_id}}"", ""details"": {""task_id"": ""{{entity.id}}"", ""parts_required"": ""{{entity.details->>parts_required}}"", ""technician_notes"": ""{{entity.details->>work_summary}}"", ""time_spent_hours"": ""{{ (entity.completed_at - entity.start_at) / 3600 }}""}, ""stage_id"": ""Draft"", ""organization_id"": ""{{entity.organization_id}}"", ""parent_entity_id"": ""{{entity.parent_entity_id}}"", ""parent_entity_type"": ""tickets"", ""parent_entity_schema"": ""blueprint""}, ""entity_name"": ""service_reports"", ""entity_schema"": ""blueprint""}, ""priority"": 10, ""action_type"": ""create_entity""}, {""name"": ""Update Parent Ticket Status"", ""config"": {""payload"": {""stage_id"": ""Resolved"", ""resolved_at"": ""{{NOW()}}""}, ""entity_id"": ""{{entity.parent_entity_id}}"", ""entity_name"": ""tickets"", ""entity_schema"": ""blueprint""}, ""priority"": 20, ""action_type"": ""update_entity""}], ""applies_to_categories"": [""work_order"", ""preventive_maintenance""]}, ""In_Progress"": {""actions"": [{""name"": ""Log Work Start Time"", ""config"": {""payload"": {""start_at"": ""{{NOW()}}""}, ""entity_id"": ""{{entity.id}}"", ""entity_name"": ""tasks"", ""entity_schema"": ""blueprint""}, ""priority"": 10, ""action_type"": ""update_entity""}], ""applies_to_categories"": [""*""]}}}, ""entity_type"": ""tasks"", ""entity_schema"": ""blueprint"", ""category_config"": {""work_order"": {""ui_config"": {""show_map"": true, ""primary_view"": ""calendar"", ""kanban_columns"": [""ToDo"", ""Scheduled"", ""In_Progress"", ""Completed""]}, ""description"": ""Field service tasks requiring physical visit"", ""display_name"": ""Work Order"", ""visible_stages"": [""ToDo"", ""Scheduled"", ""In_Progress"", ""Completed"", ""On_Hold"", ""Blocked"", ""Failed"", ""Cancelled""], ""optional_fields"": [""asset_id"", ""service_type_id""], ""required_fields"": [""location_id"", ""event_start_at"", ""event_end_at""], ""default_start_stage"": ""ToDo""}, ""crm_activity"": {""ui_config"": {""show_map"": false, ""primary_view"": ""list"", ""kanban_columns"": [""ToDo"", ""In_Progress"", ""Completed""]}, ""description"": ""Sales and customer relationship activities"", ""display_name"": ""CRM...",3,2026-02-12 17:27:08.774216+00,6ba504d2-65b7-4018-b8a1-323dd686996c,
08ad776f-f721-4579-9892-85579cd6a004,3c333182-3de1-44a3-b7de-365a3e4ffca5,tickets,blueprint,"{""id"": ""3c333182-3de1-44a3-b7de-365a3e4ffca5"", ""name"": ""Ticket Service Management Process"", ""intent"": null, ""version"": 3, ""metadata"": {""changes"": [""Added new ack email"", ""Added comprehensive RACI matrix per stage"", ""Added PERT time and cost estimates"", ""Enhanced SLA rules with multi-recipient notifications"", ""Added stage-level metrics framework"", ""Refined stage names (Observing, Invoiced, Parts Pending)"", ""Added 4 service report routing paths (resolved, parts, observation, paid)"", ""Injected orchestration automations for tasks and invoices"", ""Added cost estimates to Parts Pending stage"", ""Fixed validation error by adding entity_schema/entity_type to definition"", ""Enhanced SLA rules with additional escalation levels""], ""compiled_at"": null, ""last_sync_update"": ""2025-11-02T22:40:00Z"", ""replaces_version"": 2}, ""is_active"": false, ""created_at"": ""2025-11-06T17:26:05.736932+00:00"", ""created_by"": ""6ba504d2-65b7-4018-b8a1-323dd686996c"", ""definition"": {""name"": ""Ticket Service Management Process"", ""metrics"": {""stage_metrics"": [{""key"": ""avg_time_in_stage"", ""name"": ""Average Time in Stage"", ""unit"": ""hours"", ""per_stage"": true, ""calculation"": ""AVG(stage_exited_at - stage_entered_at)""}, {""key"": ""bottleneck_score"", ""name"": ""Bottleneck Score"", ""unit"": ""percentage"", ""per_stage"": true, ""calculation"": ""(avg_time_in_stage / aspirational_hours) * 100""}], ""entity_metrics"": [{""key"": ""total_tickets"", ""name"": ""Total Tickets Created"", ""unit"": ""count"", ""calculation"": ""COUNT(*)""}, {""key"": ""avg_lifecycle_time"", ""name"": ""Average Lifecycle Time"", ""unit"": ""hours"", ""filter"": ""stage_id = 'Completed'"", ""calculation"": ""AVG(completed_at - created_at)""}, {""key"": ""first_time_fix_rate"", ""name"": ""First-Time Fix Rate"", ""unit"": ""percentage"", ""calculation"": ""(COUNT(single_task_tickets) / COUNT(completed_tickets)) * 100""}, {""key"": ""sla_breach_rate"", ""name"": ""SLA Breach Rate"", ""unit"": ""percentage"", ""calculation"": ""(COUNT(escalation_level > 0) / COUNT(*)) * 100""}]}, ""version"": 2, ""lifecycle"": {""stages"": [{""id"": ""New"", ""name"": ""New"", ""raci"": {""informed"": [], ""consulted"": [], ""accountable"": ""assignee_id.manager_id"", ""responsible"": ""assignee_id""}, ""category"": ""NEW"", ""sequence"": 1, ""description"": ""Ticket created, awaiting triage"", ""time_estimates"": {""pert_expected"": 0.35, ""optimistic_hours"": 0.1, ""most_likely_hours"": 0.25, ""pessimistic_hours"": 1, ""aspirational_hours"": 0.25}}, {""id"": ""Triage"", ""name"": ""Triage"", ""raci"": {""informed"": [], ""consulted"": [], ""accountable"": ""assignee_id.manager_id"", ""responsible"": ""assignee_id""}, ""category"": ""IN_PROGRESS"", ""sequence"": 2, ""description"": ""Agent reviewing and categorizing"", ""time_estimates"": {""pert_expected"": 0.71, ""optimistic_hours"": 0.25, ""most_likely_hours"": 0.5, ""pessimistic_hours"": 2, ""aspirational_hours"": 0.5}}, {""id"": ""Awaiting Info"", ""name"": ""Awaiting Info"", ""raci"": {""informed"": [""assignee_id""], ""consulted"": [], ""accountable"": ""assignee_id"", ""responsible"": ""contact_id""}, ""category"": ""IN_PROGRESS"", ""sequence"": 3, ""description"": ""Customer input needed"", ""time_estimates"": {""pert_expected"": 6.17, ""optimistic_hours"": 1, ""most_likely_hours"": 4, ""pessimistic_hours"": 24, ""aspirational_hours"": 2}}, {""id"": ""Assigned"", ""name"": ""Assigned"", ""raci"": {""informed"": [""field_agent_id.manager_id""], ""consulted"": [], ""accountable"": ""assignee_id"", ""responsible"": ""field_agent_id""}, ""category"": ""IN_PROGRESS"", ""sequence"": 4, ""description"": ""Technician assigned, awaiting schedule"", ""time_estimates"": {""pert_expected"": 2.75, ""optimistic_hours"": 0.5, ""most_likely_hours"": 2, ""pessimistic_hours"": 8, ""aspirational_hours"": 2}}, {""id"": ""Scheduled"", ""name"": ""Scheduled"", ""raci"": {""informed"": [""field_agent_id.manager_id""], ""consulted"": [""contact_id""], ""accountable"": ""assignee_id"", ""responsible"": ""field_agent_id""}, ""category"": ""IN_PROGRESS"", ""sequence"": 5, ""description"": ""Visit date/time confirmed"", ""time_estimates"": {""pert_expected"": 29, ""optimistic_hours"": 2, ""most_likely_hours"": 24, ""pessimistic_hours"": 72, ""aspirational_hours"": 24}}, {""id"": ""In Progress"", ""name"": ""In Progress"", ""raci"": {""informed"": [""assignee_id""], ""consulted"": [], ""accountable"": ""field_agent_id"", ""responsible"": ""field_agent_id""}, ""category"": ""IN_PROGRESS"", ""sequence"": 6, ""description"": ""Technician working on-site"", ""cost_estimates"": {""pert_expected"": 133.33, ""optimistic_cost"": 50, ""most_likely_cost"": 100, ""pessimistic_cost"": 300, ""aspirational_cost"": 100}, ""time_estimates"": {""pert_expected"": 2.75, ""optimistic_hours"": 0.5, ""most_likely_hours"": 2, ""pessimistic_hours"": 8, ""aspirational_hours"": 2}}, {""id"": ""Resolved"", ""name"": ""Resolved"", ""raci"": {""informed"": [""contact_id"", ""assignee_id.manager_id""], ""consulted"": [], ""accountable"": ""assignee_id"", ""responsible"": ""field_agent_id""}, ""category"": ""IN_PROGRESS"", ""sequence"": 7, ""description"": ""Work complete, service report submitted"", ""time_estimates"": {""pert_expected"": 0.68, ""optimistic_hours"": 0.1, ""most_likely_hours"": 0.5, ""pessimistic_hours"": 2, ""aspirational_hours"": 0.5}}, {""id"": ""Parts Pending"", ""name"": ""Parts Pending"", ""raci"": {""informed"": [""field_agent_id"", ""contact_id""], ""consulted"": [], ""accountable"": ""assignee_id.manager_id"", ""responsible"": ""assignee_id""}, ""category"": ""IN_PROGRESS"", ""sequence"": 8, ""description"": ""Awaiting parts to complete service"", ""cost_estimates"": {""pert_expected"": 333.33, ""optimistic_cost"": 50, ""most_likely_cost"": 250, ""pessimistic_cost"": 1000, ""aspirational_cost"": 200}, ""time_estimates"": {""pert_expected"": 180, ""optimistic_hours"": 24, ""most_likely_hours"": 168, ""pessimistic_hours"": 336, ""aspirational_hours"": 120}}, {""id"": ""Observing"", ""name"": ""Observing"", ""raci"": {""informed"": [""contact_id""], ""consulted"": [], ""accountable"": ""assignee_id"", ""responsible"": ""field_agent_id""}, ""category"": ""IN_PROGRESS"", ""sequence"": 9, ""description"": ""24-48h monitoring for issues"", ""time_estimates"": {""pert_expected"": 36, ""optimistic_hours"": 24, ""most_likely_hours"": 36, ""pessimistic_hours"": 48, ""aspirational_hours"": 24}}, {""id"": ""Invoiced"", ""name"": ""Invoiced"", ""raci"": {""informed"": [""contact_id""], ""consulted"": [], ""accountable"": ""assignee_id.manager_id"", ""responsible"": ""assignee_id""}, ""category"": ""IN_PROGRESS"", ""sequence"": 10, ""description"": ""Invoice generated, awaiting payment"", ""time_estimates"": {""pert_expected"": 136, ""optimistic_hours"": 24, ""most_likely_hours"": 120, ""pessimistic_hours"": 336, ""aspirational_hours"": 72}}, {""id"": ""Completed"", ""name"": ""Completed"", ""raci"": {""informed"": [""contact_id"", ""field_agent_id""], ""consulted"": [], ""accountable"": ""assignee_id"", ""responsible"": ""assignee_id""}, ""category"": ""CLOSED_WON"", ""sequence"": 11, ""description"": ""Ticket successfully closed""}, {""id"": ""On Hold"", ""name"": ""On Hold"", ""raci"": {""informed"": [""field_agent_id"", ""contact_id""], ""consulted"": [], ""accountable"": ""assignee_id.manager_id"", ""responsible"": ""assignee_id""}, ""category"": ""IN_PROGRESS"", ""sequence"": 12, ""description"": ""Temporarily paused""}, {""id"": ""Cancelled"", ""name"": ""Cancelled"", ""raci"": {""informed"": [""contact_id"", ""field_agent_id""], ""consulted"": [], ""accountable"": ""assignee_id"", ""responsible"": ""assignee_id""}, ""category"": ""CANCELLED"", ""sequence"": 13, ""description"": ""Ticket cancelled before completion""}], ""start_stage"": ""New"", ""transitions"": [{""to"": ""Triage"", ""from"": ""New"", ""label"": ""Start Triage"", ""trigger"": ""manual""}, {""to"": ""Awaiting Info"", ""from"": ""Triage"", ""label"": ""Request Info"", ""trigger"": ""manual""}, {""to"": ""Triage"", ""from"": ""Awaiting Info"", ""label"": ""Info Received"", ""trigger"": ""manual""}, {""to"": ""Assigned"", ""from"": ""Triage"", ""label"": ""Assign Tech"", ""trigger"": ""manual""}, {""to"": ""Scheduled"", ""from"": ""Assigned"", ""label"": ""Schedule Visit"", ""trigger"": ""manual""}, {""to"": ""Scheduled"", ""from"": ""Triage"", ""label"": ""Assign & Schedule"", ""trigger"": ""manual""}, {""to"": ""In Progress"", ""from"": ""Scheduled"", ""label"": ""Work Started"", ""trigger"": ""automatic""}, {""to"": ""Resolved"", ""from"": ""In Progress"", ""label"": ""Submit Report"", ""trigger"": ""automatic""}, {""to"": ""Completed"", ""from"": ""Resolved"", ""label"": ""Close Ticket"", ""trigger"": ""automatic""}, {""to"": ""Parts Pending"", ""from"": ""Resolved"", ""label"": ""Parts Needed"", ""trigger"": ""automatic""}, {""to"": ""Observing"", ""from"": ""Resolved"", ""label"": ""Monitor Issue"", ""trigger"": ""automatic""}, {""to"": ""Invoiced"", ""from"": ""Resolved"", ""label"": ""Generate Invoice"", ""trigger"": ""automatic""}, {""to"": ""Completed"", ""from"": ""Observing"", ""label"": ""Auto-Close"", ""trigger"": ""automatic""}, {""to"": ""Scheduled"", ""from"": ""Parts Pending"", ""label"": ""Schedule Follow-up"", ""trigger"": ""automatic""}, {""to"": ""Completed"", ""from"": ""Invoiced"", ""label"": ""Payment Received"", ""trigger"": ""automatic""}, {""to"": ""On Hold"", ""from"": [""Triage"", ""Awaiting Info"", ""Assigned"", ""Scheduled""], ""label"": ""Hold"", ""trigger"": ""manual""}, {""to"": ""Triage"", ""from"": ""On Hold"", ""label"": ""Resume"", ""trigger"": ""manual""}, {""to"": ""Cancelled"", ""from"": [""New"", ""Triage"", ""Awaiting Info"", ""Assigned"", ""Scheduled"", ""On Hold""], ""label"": ""Cancel"", ""trigger"": ""manual""}]}, ""sla_rules"": [{""id"": ""UNSCHEDULED_4H"", ""name"": ""Unscheduled - 4h"", ""action"": {""name"": ""Notify Level 1"", ""type"": ""send_notification"", ""config"": {""subject"": ""SLA Alert: {{entity.display_id}} Unscheduled (4h)"", ""recipients"": [{""type"": ""entity_field"", ""field"": ""assignee_id""}, {""type"": ""entity_field"", ""field"": ""assignee_id.manager_id""}], ""template_id"": ""SLA_BREACH_4H""}, ""priority"": 10}, ""conditions"": {""type"": ""AND"", ""rules"": [{""field"": ""entity.details->>scheduled_start_time"", ""operator"": ""is_null""}]}, ""description"": ""Alert after 4 hours if ticket not scheduled"", ""check_frequency"": ""*/30 * * * *"", ""monitored_stages"": [""New"", ""Triage"", ""Assigned""], ""time_threshold_hours"": 4}, {""id"": ""UNSCHEDULED_24H"", ""name"": ""Unscheduled - 24h"", ""action"": {""name"": ""Notify Level 2"", ""type"": ""send_notification"", ""config"": {""subject"": ""URGENT: {{entity.display_id}} Unscheduled (24h)"", ""recipients"": [{""type"": ""entity_field"", ""field"": ""assignee_id""}, {""type"": ""entity_field"", ""field"": ""assignee_id.manager_id""}, {""type"": ""role"", ""scope"": ""location_id"", ""role_name"": ""Branch Manager""}], ""template_id"": ""SLA_BREACH_24H""}, ""priority"": 20}, ""on_breach"": {""update_entity"": {""field"": ""escalation_level"", ""value"": 2}}, ""conditions"": {""type"": ""AND"", ""rules"": [{""field"": ""entity.details->>scheduled_start_time"", ""operator"": ""is_null""}, {""field"": ""entity.escalation_level"", ""value"": 2, ""operator"": ""less_than""}]}, ""descriptio...",3,2025-11-06 17:26:05.736932+00,,
0cd5d306-ff9b-4856-871b-98c539075aa8,a1b2c3d4-e5f6-47a8-9b10-111213141516,trades,ctrm,"{""id"": ""a1b2c3d4-e5f6-47a8-9b10-111213141516"", ""name"": ""Trade Lifecycle"", ""intent"": null, ""version"": 1, ""metadata"": {}, ""is_active"": true, ""created_at"": ""2026-02-06T21:49:02.722558+00:00"", ""created_by"": null, ""definition"": {""name"": ""Trade Lifecycle"", ""lifecycle"": {""stages"": [{""id"": ""draft"", ""name"": ""Draft"", ""color"": ""#bfbfbf"", ""sequence"": 1}, {""id"": ""confirmed"", ""name"": ""Confirmed"", ""color"": ""#1890ff"", ""sequence"": 2}, {""id"": ""settled"", ""name"": ""Settled"", ""color"": ""#52c41a"", ""sequence"": 3}, {""id"": ""cancelled"", ""name"": ""Cancelled"", ""color"": ""#ff4d4f"", ""sequence"": 4}], ""start_stage"": ""draft"", ""transitions"": [{""to"": ""confirmed"", ""from"": ""draft"", ""action"": ""Confirm Trade""}, {""to"": ""settled"", ""from"": ""confirmed"", ""action"": ""Settle Trade""}, {""to"": ""cancelled"", ""from"": ""draft"", ""action"": ""Cancel""}, {""to"": ""cancelled"", ""from"": ""confirmed"", ""action"": ""Cancel""}]}, ""entity_type"": ""trades"", ""entity_schema"": ""ctrm""}, ""updated_at"": ""2026-02-12T06:54:21.51892+00:00"", ""updated_by"": null, ""description"": null, ""entity_type"": ""trades"", ""entity_schema"": ""ctrm"", ""blueprint_type"": ""lifecycle"", ""organization_id"": ""a41b2216-736c-4c00-99ca-30a0cd8ca0d2""}",1,2026-02-12 17:27:08.774216+00,,
100bf3d0-aa6e-4785-b532-261c56c5fccf,450291e3-6206-47d1-a305-c0a365bd5a53,candidates,hr,"{""id"": ""450291e3-6206-47d1-a305-c0a365bd5a53"", ""name"": ""Candidate Sourcing"", ""intent"": ""HR_RECRUITMENT"", ""version"": 3, ""metadata"": {}, ""is_active"": true, ""created_at"": ""2026-02-06T10:48:54.379604+00:00"", ""created_by"": null, ""definition"": {""name"": ""Candidate Sourcing"", ""category"": ""HR_CANDIDATE"", ""lifecycle"": {""stages"": [{""id"": ""sourced"", ""name"": ""Sourced"", ""color"": ""#1890ff"", ""category"": ""IN_PROGRESS""}, {""id"": ""engaged"", ""name"": ""Engaged"", ""color"": ""#722ed1"", ""category"": ""IN_PROGRESS""}, {""id"": ""vetting"", ""name"": ""Vetting"", ""color"": ""#fa8c16"", ""category"": ""IN_PROGRESS""}, {""id"": ""applicant"", ""name"": ""Applicant"", ""color"": ""#52c41a"", ""category"": ""IN_PROGRESS""}, {""id"": ""nurture"", ""name"": ""Nurture"", ""color"": ""#bfbfbf"", ""category"": ""IN_PROGRESS""}], ""start_stage"": ""sourced"", ""transitions"": [{""to"": ""engaged"", ""from"": ""sourced"", ""action"": ""Engage Candidate""}, {""to"": ""vetting"", ""from"": ""engaged"", ""action"": ""Start Vetting""}, {""to"": ""applicant"", ""from"": ""vetting"", ""action"": ""Convert to Applicant""}, {""to"": ""nurture"", ""from"": ""vetting"", ""action"": ""Move to Nurture""}]}, ""entity_type"": ""candidates"", ""entity_schema"": ""hr""}, ""updated_at"": ""2026-02-17T03:25:39.348501+00:00"", ""updated_by"": null, ""description"": ""Managed recruitment funnel for candidate discovery and engagement."", ""entity_type"": ""candidates"", ""entity_schema"": ""hr"", ""blueprint_type"": ""lifecycle"", ""organization_id"": null}",3,2026-02-17 05:07:27.304861+00,,HR_RECRUITMENT
